what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1374157444491
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1374157444553
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1374157444556
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1374157444559
closed,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1374157444596
error,log,,,"Internal Error",1374157448103
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1374157448614
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1374157448639
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1374157448664
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1374157448685
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1374157450011
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1374157450072
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1374157450076
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1374157450079
closed,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1374157450114
error,log,,,"Internal Error",1374157453148
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1374157453586
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1374157453607
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1374157453627
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1374157453662
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1374157455003
error,log,,,"Internal Error",1374157455061
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374157455256
closed,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1374157455301
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1374157458211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374157459381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374157472657
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374157472668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374157474528
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374157477164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374157477191
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1374157483075
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1374157483165
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1374157483244
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1374157483248
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1374157483251
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374157487045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374157492026
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1374157493076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374157495027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374157496668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374157504655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215331425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215335245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215965863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215966657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215971642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374215972038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374221838063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374221842102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374223318727
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374223329083
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374223330300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374223624410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374224214450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374224224984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374224841364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374224846755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227866716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227874230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227907238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227910514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227989202
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374227991887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374227999231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374228009153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374228019503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374228079980
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374228082544
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374228082559
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1374228082929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374228108407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1374228108459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374228134391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374228136904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374228137350
