what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1375435854109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435855330
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1375435858831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435876704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375435876715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435879665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435882036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375435882045
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375435883492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435883527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435884729
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1375435884861
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1375435884918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375435918405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375436296767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1375436296777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375436298241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375436323231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375436323239
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1375436326515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1375436377850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375436378979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375436740886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375436740896
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375436752374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375437010251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375437010575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375437016328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375437016589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437265422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437265461
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1375437266243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437268756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437270475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437271387
error,log,,,"Internal Error",1375437274673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437274692
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1375437274729
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1375437274752
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1375437274773
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1375437287740
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1375437287874
error,log,,,"Internal Error",1375437287921
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1375437288674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437291747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437320091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437320102
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437322252
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1375437333413
error,log,,,"Internal Error",1375437333511
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437337415
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1375437347541
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1375437347639
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1375437347678
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1375437347681
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1375437347684
error,log,,,"Internal Error",1375437351133
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1375437351194
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1375437351213
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1375437351230
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1375437353126
error,log,,,"Internal Error",1375437353167
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1375437353750
error,log,,,"Internal Error",1375437355609
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437355659
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1375437356821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437358016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375437380160
error,log,,,"Internal Error",1375437380306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437381605
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1375437398297
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1375437398979
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1375437399065
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1375437399068
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1375437399071
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1375437399972
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1375437399979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375438451738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375438474196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375438576119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375438578232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1375438580184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375438663003
