what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658471375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658475265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658477303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658632919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374658632932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658646356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658667816
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374658667949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658673510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658727648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658732432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658741203
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374658746590
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374658746618
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374658748486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374658755049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374659449172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374659451258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374661728539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374661732176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662078297
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374662084302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374662096836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374662104354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662107059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662109256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662113848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662291370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374662314373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662322171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662323834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374662326392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666705079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374666710216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374666710350
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374666711362
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374666711402
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374666713451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666725501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666736401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1374666754582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374666764807
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374666772175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666774964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666777244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374666784887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667219905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374667225352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667227509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667229484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667231504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667307085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374667311358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374667311518
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374667312977
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667313006
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374667316936
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374667331192
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667331217
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667336425
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667343636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374667348999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667351796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667353308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667356212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667414273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667415502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374667417761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374667422187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374667422336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374667424610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667430591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1374667442818
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1374667443567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1374667444223
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1374667444743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374667449859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374667468068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374667469085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1374667475874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1374667493054
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1374667516287
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667516422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374667516469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374667548239
